kind,group_size,arrival_wait_ns,rank,service_ns,group_end_ns,round,behavior,observed_ranks,group_first_start_ns,completion_advance_ns,start_ns,group_ready_ns,iteration,end_ns,group_key,pp_stage,payload_bytes,dependency,dependency_lag_ns,service_scale,predicted_start_ns,predicted_group_ready_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,predicted_end_ns
edp_rs,2,106936,3,56589619,1785477764996664110,0,expert_dp_grad_reduce_scatter,2,1785477764939967555,24955,1785477764939967555,1785477764940074491,55,1785477764996639155,expert_dp_grad_reduce_scatter:pg=1049,0,1887436800,same_rank_dp_rs,4807300,1.0,1785477764918107766,1785477764918214702,56589619,1785477764974804321,24955,1785477764974779366
edp_rs,2,0,11,56589619,1785477764996664110,0,expert_dp_grad_reduce_scatter,2,1785477764939967555,0,1785477764940074491,1785477764940074491,55,1785477764996664110,expert_dp_grad_reduce_scatter:pg=1049,0,1887436800,same_rank_dp_rs,4882175,1.0,1785477764918214702,1785477764918214702,56589619,1785477764974804321,0,1785477764974804321
edp_rs,2,64399,4,56533899,1785477764996676257,0,expert_dp_grad_reduce_scatter,2,1785477764940077959,31772,1785477764940077959,1785477764940142358,55,1785477764996644485,expert_dp_grad_reduce_scatter:pg=1051,0,1887436800,same_rank_dp_rs,4914171,1.0,1785477764918218170,1785477764918282569,56533899,1785477764974816468,31772,1785477764974784696
edp_rs,2,0,12,56533899,1785477764996676257,0,expert_dp_grad_reduce_scatter,2,1785477764940077959,0,1785477764940142358,1785477764940142358,55,1785477764996676257,expert_dp_grad_reduce_scatter:pg=1051,0,1887436800,same_rank_dp_rs,4951033,1.0,1785477764918282569,1785477764918282569,56533899,1785477764974816468,0,1785477764974816468
edp_rs,2,0,5,54319289,1785477764994268100,0,expert_dp_grad_reduce_scatter,2,1785477764939921013,0,1785477764939948811,1785477764939948811,55,1785477764994268100,expert_dp_grad_reduce_scatter:pg=1053,0,1887436800,same_rank_dp_rs,4734815,1.0,1785477764918089022,1785477764918089022,54319289,1785477764972408311,0,1785477764972408311
edp_rs,2,27798,13,54319289,1785477764994268100,0,expert_dp_grad_reduce_scatter,2,1785477764939921013,51478,1785477764939921013,1785477764939948811,55,1785477764994216622,expert_dp_grad_reduce_scatter:pg=1053,0,1887436800,same_rank_dp_rs,4795451,1.0,1785477764918061224,1785477764918089022,54319289,1785477764972408311,51478,1785477764972356833
edp_rs,2,65718,6,56448570,1785477764996506427,0,expert_dp_grad_reduce_scatter,2,1785477764939992139,21728,1785477764939992139,1785477764940057857,55,1785477764996484699,expert_dp_grad_reduce_scatter:pg=1055,0,1887436800,same_rank_dp_rs,4899381,1.0,1785477764918132350,1785477764918198068,56448570,1785477764974646638,21728,1785477764974624910
edp_rs,2,0,14,56448570,1785477764996506427,0,expert_dp_grad_reduce_scatter,2,1785477764939992139,0,1785477764940057857,1785477764940057857,55,1785477764996506427,expert_dp_grad_reduce_scatter:pg=1055,0,1887436800,same_rank_dp_rs,4881018,1.0,1785477764918198068,1785477764918198068,56448570,1785477764974646638,0,1785477764974646638
edp_rs,2,171775,7,48181352,1785477764988301970,0,expert_dp_grad_reduce_scatter,2,1785477764939948843,6899,1785477764939948843,1785477764940120618,55,1785477764988295071,expert_dp_grad_reduce_scatter:pg=1057,0,1887436800,same_rank_dp_rs,4790855,1.0,1785477764918089054,1785477764918260829,48181352,1785477764966442181,6899,1785477764966435282
edp_rs,2,0,15,48181352,1785477764988301970,0,expert_dp_grad_reduce_scatter,2,1785477764939948843,0,1785477764940120618,1785477764940120618,55,1785477764988301970,expert_dp_grad_reduce_scatter:pg=1057,0,1887436800,same_rank_dp_rs,4937776,1.0,1785477764918260829,1785477764918260829,48181352,1785477764966442181,0,1785477764966442181
dp_ag0,16,906934,16,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,22872,1785477765025824330,1785477765026731264,55,1785477765034364609,dp_param_allgather:pg=3,1,98621440,world_rs_done,29148073,1.0,1785477765003964541,1785477765004871475,7656217,1785477765012527692,22872,1785477765012504820
dp_ag0,16,972794,17,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,62735,1785477765025758470,1785477765026731264,55,1785477765034324746,dp_param_allgather:pg=3,1,98621440,world_rs_done,29082213,1.0,1785477765003898681,1785477765004871475,7656217,1785477765012527692,62735,1785477765012464957
dp_ag0,16,864636,18,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,71445,1785477765025866628,1785477765026731264,55,1785477765034316036,dp_param_allgather:pg=3,1,98621440,world_rs_done,29190371,1.0,1785477765004006839,1785477765004871475,7656217,1785477765012527692,71445,1785477765012456247
dp_ag0,16,697591,19,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,33308,1785477765026033673,1785477765026731264,55,1785477765034354173,dp_param_allgather:pg=3,1,98621440,world_rs_done,29357416,1.0,1785477765004173884,1785477765004871475,7656217,1785477765012527692,33308,1785477765012494384
dp_ag0,16,1232156,20,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,70731,1785477765025499108,1785477765026731264,55,1785477765034316750,dp_param_allgather:pg=3,1,98621440,world_rs_done,28822851,1.0,1785477765003639319,1785477765004871475,7656217,1785477765012527692,70731,1785477765012456961
dp_ag0,16,1016057,21,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,38666,1785477765025715207,1785477765026731264,55,1785477765034348815,dp_param_allgather:pg=3,1,98621440,world_rs_done,29038950,1.0,1785477765003855418,1785477765004871475,7656217,1785477765012527692,38666,1785477765012489026
dp_ag0,16,613230,22,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,93644,1785477765026118034,1785477765026731264,55,1785477765034293837,dp_param_allgather:pg=3,1,98621440,world_rs_done,29441777,1.0,1785477765004258245,1785477765004871475,7656217,1785477765012527692,93644,1785477765012434048
dp_ag0,16,470207,23,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,73153,1785477765026261057,1785477765026731264,55,1785477765034314328,dp_param_allgather:pg=3,1,98621440,world_rs_done,29584800,1.0,1785477765004401268,1785477765004871475,7656217,1785477765012527692,73153,1785477765012454539
dp_ag0,16,883512,24,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,40617,1785477765025847752,1785477765026731264,55,1785477765034346864,dp_param_allgather:pg=3,1,98621440,world_rs_done,29171495,1.0,1785477765003987963,1785477765004871475,7656217,1785477765012527692,40617,1785477765012487075
dp_ag0,16,1086224,25,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,7306,1785477765025645040,1785477765026731264,55,1785477765034380175,dp_param_allgather:pg=3,1,98621440,world_rs_done,28968783,1.0,1785477765003785251,1785477765004871475,7656217,1785477765012527692,7306,1785477765012520386
dp_ag0,16,0,26,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,0,1785477765026731264,1785477765026731264,55,1785477765034387481,dp_param_allgather:pg=3,1,98621440,world_rs_done,30055007,1.0,1785477765004871475,1785477765004871475,7656217,1785477765012527692,0,1785477765012527692
dp_ag0,16,807745,27,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,20448,1785477765025923519,1785477765026731264,55,1785477765034367033,dp_param_allgather:pg=3,1,98621440,world_rs_done,29247262,1.0,1785477765004063730,1785477765004871475,7656217,1785477765012527692,20448,1785477765012507244
dp_ag0,16,1309419,28,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,4361,1785477765025421845,1785477765026731264,55,1785477765034383120,dp_param_allgather:pg=3,1,98621440,world_rs_done,28745588,1.0,1785477765003562056,1785477765004871475,7656217,1785477765012527692,4361,1785477765012523331
dp_ag0,16,975899,29,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,102537,1785477765025755365,1785477765026731264,55,1785477765034284944,dp_param_allgather:pg=3,1,98621440,world_rs_done,29079108,1.0,1785477765003895576,1785477765004871475,7656217,1785477765012527692,102537,1785477765012425155
dp_ag0,16,828708,30,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,2041,1785477765025902556,1785477765026731264,55,1785477765034385440,dp_param_allgather:pg=3,1,98621440,world_rs_done,29226299,1.0,1785477765004042767,1785477765004871475,7656217,1785477765012527692,2041,1785477765012525651
dp_ag0,16,631013,31,7656217,1785477765034387481,0,dp_param_allgather,16,1785477765025421845,5928,1785477765026100251,1785477765026731264,55,1785477765034381553,dp_param_allgather:pg=3,1,98621440,world_rs_done,29423994,1.0,1785477765004240462,1785477765004871475,7656217,1785477765012527692,5928,1785477765012521764
dp_ag1,16,6841082,16,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,34672,1785477765175001542,1785477765181842624,55,1785477765189133141,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,86088487,1.0,1785477765153141753,1785477765159982835,7325189,1785477765167308024,34672,1785477765167273352
dp_ag1,16,6588366,17,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,2337,1785477765175254258,1785477765181842624,55,1785477765189165476,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,86886285,1.0,1785477765153394469,1785477765159982835,7325189,1785477765167308024,2337,1785477765167305687
dp_ag1,16,7350626,18,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,8691,1785477765174491998,1785477765181842624,55,1785477765189159122,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87522500,1.0,1785477765152632209,1785477765159982835,7325189,1785477765167308024,8691,1785477765167299333
dp_ag1,16,3622208,19,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,31398,1785477765178220416,1785477765181842624,55,1785477765189136415,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,88175159,1.0,1785477765156360627,1785477765159982835,7325189,1785477765167308024,31398,1785477765167276626
dp_ag1,16,5313069,20,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,0,1785477765176529555,1785477765181842624,55,1785477765189167813,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87844924,1.0,1785477765154669766,1785477765159982835,7325189,1785477765167308024,0,1785477765167308024
dp_ag1,16,5793575,21,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,105971,1785477765176049049,1785477765181842624,55,1785477765189061842,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87456530,1.0,1785477765154189260,1785477765159982835,7325189,1785477765167308024,105971,1785477765167202053
dp_ag1,16,0,22,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,15586,1785477765181842624,1785477765181842624,55,1785477765189152227,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,88506835,1.0,1785477765159982835,1785477765159982835,7325189,1785477765167308024,15586,1785477765167292438
dp_ag1,16,7489399,23,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,5731,1785477765174353225,1785477765181842624,55,1785477765189162082,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,86704933,1.0,1785477765152493436,1785477765159982835,7325189,1785477765167308024,5731,1785477765167302293
dp_ag1,16,5530980,24,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,32241,1785477765176311644,1785477765181842624,55,1785477765189135572,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87444932,1.0,1785477765154451855,1785477765159982835,7325189,1785477765167308024,32241,1785477765167275783
dp_ag1,16,5927801,25,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,69487,1785477765175914823,1785477765181842624,55,1785477765189098326,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87475073,1.0,1785477765154055034,1785477765159982835,7325189,1785477765167308024,69487,1785477765167238537
dp_ag1,16,8734003,26,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,54877,1785477765173108621,1785477765181842624,55,1785477765189112936,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,86182386,1.0,1785477765151248832,1785477765159982835,7325189,1785477765167308024,54877,1785477765167253147
dp_ag1,16,4082652,27,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,58916,1785477765177759972,1785477765181842624,55,1785477765189108897,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87697714,1.0,1785477765155900183,1785477765159982835,7325189,1785477765167308024,58916,1785477765167249108
dp_ag1,16,5601876,28,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,64256,1785477765176240748,1785477765181842624,55,1785477765189103557,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87543618,1.0,1785477765154380959,1785477765159982835,7325189,1785477765167308024,64256,1785477765167243768
dp_ag1,16,5705316,29,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,34275,1785477765176137308,1785477765181842624,55,1785477765189133538,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87485360,1.0,1785477765154277519,1785477765159982835,7325189,1785477765167308024,34275,1785477765167273749
dp_ag1,16,1662726,30,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,73794,1785477765180179898,1785477765181842624,55,1785477765189094019,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,86860990,1.0,1785477765158320109,1785477765159982835,7325189,1785477765167308024,73794,1785477765167234230
dp_ag1,16,6610810,31,7325189,1785477765189167813,1,dp_param_allgather,16,1785477765173108621,63642,1785477765175231814,1785477765181842624,55,1785477765189104171,dp_param_allgather:pg=3,1,98621440,same_rank_edp_ag0,87627517,1.0,1785477765153372025,1785477765159982835,7325189,1785477765167308024,63642,1785477765167244382
dp_rs,16,120229676,16,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,47300,1785477764375662000,1785477764495891676,55,1785477764511487711,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764346512946,1785477764472857090,15643335,1785477764488500425,47300,1785477764488453125
dp_rs,16,120346261,17,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,53750,1785477764375545415,1785477764495891676,55,1785477764511481261,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764341406489,1785477764472857090,15643335,1785477764488500425,53750,1785477764488446675
dp_rs,16,120787466,18,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,204434,1785477764375104210,1785477764495891676,55,1785477764511330577,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764349621811,1785477764472857090,15643335,1785477764488500425,204434,1785477764488295991
dp_rs,16,120056887,19,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,41211,1785477764375834789,1785477764495891676,55,1785477764511493800,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764349075815,1785477764472857090,15643335,1785477764488500425,41211,1785477764488459214
dp_rs,16,120965986,20,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,30643,1785477764374925690,1785477764495891676,55,1785477764511504368,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764354531412,1785477764472857090,15643335,1785477764488500425,30643,1785477764488469782
dp_rs,16,121086822,21,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,67376,1785477764374804854,1785477764495891676,55,1785477764511467635,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764356863799,1785477764472857090,15643335,1785477764488500425,67376,1785477764488433049
dp_rs,16,119491676,22,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,170837,1785477764376400000,1785477764495891676,55,1785477764511364174,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764347387207,1785477764472857090,15643335,1785477764488500425,170837,1785477764488329588
dp_rs,16,119636760,23,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,28625,1785477764376254916,1785477764495891676,55,1785477764511506386,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764344254774,1785477764472857090,15643335,1785477764488500425,28625,1785477764488471800
dp_rs,16,353863,24,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,41418,1785477764495537813,1785477764495891676,55,1785477764511493593,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764451050085,1785477764472857090,15643335,1785477764488500425,41418,1785477764488459007
dp_rs,16,0,25,15643335,1785477764511535011,0,dp_grad_reduce_scatter,16,1785477764374804854,3908,1785477764495891676,1785477764495891676,55,1785477764511531103,dp_grad_reduce_scatter:pg=3,1,3155886080,pp_frontier,0,1.0,1785477764470881117,1785477764472857090,15643335,1785477764488500425,3908,1785477764488496517
