line_number,evidence_kind,field,value_literal,source_line_sha256,excerpt,deployment_revision_independently_verified,source_path,source_sha256,scope
100,runtime_config_dump,kv_lora_rank,512,e5655c3e1bf24e1b5695763930533d4cd9a18bd589454759bcd1a696af593c54,kv_lora_rank = 512,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
100,runtime_config_dump,qk_head_dim,128,e5655c3e1bf24e1b5695763930533d4cd9a18bd589454759bcd1a696af593c54,qk_head_dim = 128,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
100,runtime_config_dump,qk_pos_emb_head_dim,64,e5655c3e1bf24e1b5695763930533d4cd9a18bd589454759bcd1a696af593c54,qk_pos_emb_head_dim = 64,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
100,runtime_config_dump,v_head_dim,128,e5655c3e1bf24e1b5695763930533d4cd9a18bd589454759bcd1a696af593c54,v_head_dim = 128,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,tensor_model_parallel_size,1,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,tensor_model_parallel_size = 1,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,pipeline_model_parallel_size,14,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,pipeline_model_parallel_size = 14,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,virtual_pipeline_model_parallel_size,None,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,virtual_pipeline_model_parallel_size = None,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,sequence_parallel,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,sequence_parallel = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,context_parallel_size,2,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,context_parallel_size = 2,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,expert_model_parallel_size,8,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,expert_model_parallel_size = 8,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,fp16,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,fp16 = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,bf16,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,bf16 = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,params_dtype,torch.bfloat16,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,params_dtype = torch.bfloat16,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,gradient_accumulation_fusion,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,gradient_accumulation_fusion = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,overlap_moe_expert_parallel_comm,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,overlap_moe_expert_parallel_comm = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,overlap_p2p_comm,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,overlap_p2p_comm = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,batch_p2p_comm,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,batch_p2p_comm = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,batch_p2p_sync,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,batch_p2p_sync = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,num_layers,52,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,num_layers = 52,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,mtp_num_layers,None,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,mtp_num_layers = None,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,hidden_size,5120,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,hidden_size = 5120,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,num_attention_heads,128,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,num_attention_heads = 128,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,ffn_hidden_size,12288,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,ffn_hidden_size = 12288,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_deepep_num_sms,20,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_deepep_num_sms = 20,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,bias_dropout_fusion,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,bias_dropout_fusion = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,recompute_granularity,'full',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,recompute_granularity = 'full',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,recompute_method,'block',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,recompute_method = 'block',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,recompute_num_layers,4,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,recompute_num_layers = 4,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,fp8,None,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,fp8 = None,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_shared_expert_intermediate_size,3072,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_shared_expert_intermediate_size = 3072,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_shared_expert_overlap,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_shared_expert_overlap = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_ffn_hidden_size,1536,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_ffn_hidden_size = 1536,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_router_load_balancing_type,'aux_loss',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_router_load_balancing_type = 'aux_loss',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_router_topk,6,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_router_topk = 6,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_router_score_function,'softmax',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_router_score_function = 'softmax',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_router_dtype,'fp32',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_router_dtype = 'fp32',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_router_force_load_balancing,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_router_force_load_balancing = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_grouped_gemm,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_grouped_gemm = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_token_dispatcher_type,'flex',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_token_dispatcher_type = 'flex',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_enable_deepep,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_enable_deepep = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_expert_capacity_factor,2.0,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_expert_capacity_factor = 2.0,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_pad_expert_input_to_capacity,False,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_pad_expert_input_to_capacity = False,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_token_drop_policy,'probs',5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_token_drop_policy = 'probs',False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
101,runtime_config_dump,moe_permute_fusion,True,5262ce2b235afbbac992606ca12f246a1197764e7e1b608f423cde01383d4eff,moe_permute_fusion = True,False,/home/zjb/Desktop/fabric-data-analysis/fabric-data-analysis-raw/0731_224gpu_pp14_cp2_a2a/extracted/framework/2026-07-30-09:38/worker33020/2026-07-30_0938/tp1_pp14_dp_mbs2_numbs_gbs48_gpus0_mtp1_forcelbfalse_pertensorfalse_NO_LOSS_REDUCE.RANK2.10.124.33.20.log,32e167f41c8281b8f0711c4dbf3d51dd6a815a24caea87c4a01d03d9a375d744,evaluator_only_NEVER_MODEL_FIT
